,peak 1 intensity,peak 1 area,peak 1 perimeter,peak 1 shift,peak 1 eccentricity,peak 2 intensity,peak 2 area,peak 2 perimeter,peak 2 shift,peak 2 eccentricity,peaks PC 1,peaks PC 2,peaks PC 3,peaks PC 4,peaks PC 5,peaks PC 6,peaks PC 7,peaks PC 8,SAED PC 1,SAED PC 2,SAED PC 3,SAED PC 4,SAED PC 5,SAED PC 6,SAED PC 7,SAED PC 8,SAED PC 9,SAED PC 10,SAED PC 11,SAED PC 12,SAED PC 13,SAED PC 14,SAED PC 15,SAED PC 16,SAED PC 17,SAED PC 18,SAED PC 19,SAED PC 20,SAED PC 21,SAED PC 22,SAED PC 23,SAED PC 24,SAED PC 25,SAED PC 26,SAED PC 27,SAED PC 28,SAED PC 29,SAED PC 30,SAED PC 31,SAED PC 32,SAED PC 33,SAED PC 34,SAED PC 35,SAED PC 36,SAED PC 37,SAED PC 38,SAED PC 39,SAED PC 40,SAED PC 41,SAED PC 42,SAED PC 43,SAED PC 44,SAED PC 45,SAED PC 46,SAED PC 47,SAED PC 48,SAED PC 49,SAED PC 50,SAED PC 51,SAED PC 52,SAED PC 53,SAED PC 54,SAED PC 55,SAED PC 56,SAED PC 57,SAED PC 58,SAED PC 59,SAED PC 60,SAED PC 61,SAED PC 62,SAED PC 63,SAED PC 64,SAED PC 65,SAED PC 66,SAED PC 67,SAED PC 68,SAED PC 69,SAED PC 70,SAED PC 71,SAED PC 72,SAED PC 73,SAED PC 74,SAED PC 75,SAED PC 76
SAED PC 56,-0.013454208408953052,0.019529538831888366,0.05392636727609925,0.05966958747420418,0.05557419989800232,-0.010719814994764713,-0.008021039126606982,0.013836320355936885,-0.0013000076973096375,-0.11520880226550315,0.00031006131254037453,-0.0783284645803999,0.09688246546532017,0.030522192241846807,-0.03836443407867284,-0.20287447314608642,0.10613943618448171,0.18709114890536294,-1.754321221585995e-17,-4.069298629588466e-17,1.6620589691315051e-16,-4.715542548041186e-17,-1.1865023144580679e-16,-7.527640966745005e-17,4.263809598841678e-17,-6.060339287067004e-17,-1.672297382026768e-16,-1.1456912581423779e-16,6.827976039771484e-17,8.655772718921752e-17,1.9260107336887075e-16,-7.520371379947168e-17,-1.1739889372091115e-16,-4.101187888163578e-17,-1.8610022170512402e-16,6.418047259237377e-17,5.890853400852569e-17,1.4885425688399564e-16,-1.1566791707646876e-16,2.4144247297319014e-17,9.170614266016203e-17,-8.9348827495154e-17,6.173084938201984e-17,-9.812946766592262e-17,1.0557215475041016e-17,5.2203222435050815e-17,1.86298360008626e-16,-2.7103863298210827e-17,-8.486780109739388e-17,-1.3191328926930458e-16,5.168694127147133e-18,-2.188467994924054e-16,-4.56974162575676e-17,-1.130728485061885e-16,1.486823945255129e-16,-1.2986176468881045e-16,1.5140019867607458e-16,1.7146050467512757e-16,-4.987731391506307e-17,1.697184135411327e-16,-1.9546779302270158e-16,3.293393185540525e-17,3.1046225790903864e-16,1.669132512571385e-16,-7.592998323926956e-17,2.859212928077809e-16,2.2704962557601285e-16,9.14060379622192e-16,-1.1576090543834542e-16,4.642693357658983e-16,-9.184907644033739e-17,-4.164110697890815e-16,1.4881733650329232e-16,1.0,7.075214669535235e-17,4.2887226449634076e-17,1.0813948224846223e-16,1.131719408606295e-16,-6.030171526891078e-17,1.8075750635998443e-16,-2.571066081544877e-16,-2.9787015234445765e-16,1.2199801680958548e-17,6.839869786296996e-17,-4.29735581204024e-16,-3.9362607226850444e-16,1.5984372975265443e-16,1.202298846888942e-16,-1.9095509075199341e-16,-1.5192258639825318e-16,-1.8480026538799373e-16,-8.680826877535797e-17,-9.08513952911335e-17,0.10391692454431631
SAED PC 57,-0.0013929284446136776,-0.005343667838610824,-0.038239360209015,0.06573137859549574,0.0038055375529279884,-0.0028829994555950953,0.007094719207772837,0.03605766533126047,-0.03583450612083448,0.09689426079960256,-0.0037269489196222858,0.03589645382278355,0.0640689981156394,-0.13457355801805956,0.045154338006389204,-0.033915550715876146,-0.08636731869901414,-0.027917478008848976,-1.8092723005660658e-17,-4.1438750786455956e-17,-1.499904759886487e-16,-7.27201953489979e-17,1.7226009730208438e-17,2.899392513129018e-17,4.709810492979499e-17,-3.4285582009979924e-18,-9.527903042035228e-17,6.522428389586273e-17,-5.69222082907986e-17,5.287897439713271e-18,5.428961663658884e-18,-4.987720598625475e-17,4.7155997999462294e-17,1.1034841499378672e-16,1.808503677480781e-17,2.664151181469005e-17,6.075374198131427e-17,5.3147357070748586e-17,2.683651173634722e-17,-1.1909945967279468e-17,5.086863287410177e-17,5.101872773794599e-17,1.6946655220488073e-16,7.464458967659679e-17,1.2537282115281393e-16,-6.150800851488636e-17,-1.894457523973054e-17,3.246969432149517e-17,-9.878099451838922e-17,-2.6100532183655553e-16,4.152252584236551e-17,6.823668847443706e-17,1.7947532337209053e-16,-1.3630646016443622e-16,8.294686692832075e-18,-7.241806866592289e-17,-1.0806564764652129e-16,-1.934342687119511e-16,-7.755245410179649e-17,-7.683190872684734e-17,4.5022122005819185e-17,-7.496252131772841e-17,8.224710317681234e-17,2.2573936733592685e-17,-2.1850062060174646e-16,1.1232535223530065e-16,-4.392384189221852e-17,2.446137731841732e-16,-4.2058548437160977e-17,2.372577405770508e-17,-3.6893319243446393e-16,-8.12411531748323e-17,1.205160217225795e-16,7.075214669535235e-17,1.0,4.3771637005007236e-16,3.8326535186855313e-17,-9.915886899571593e-18,-2.2109961829155452e-16,1.0890818905707824e-16,-7.34947911294825e-17,-7.756041697798982e-17,9.026931573543542e-18,4.924572162183505e-17,-1.0429806515816806e-17,-6.303351753957403e-17,1.3265486415449499e-17,1.6097710470035464e-16,2.6070296478182177e-17,1.8554364324168393e-16,-3.058137093204893e-17,-4.7803673058853575e-17,-3.960434755491224e-17,0.022657377431794298
SAED PC 58,-0.010637253925148154,0.02254109253122921,0.024406282413380994,-0.03417014988251907,-0.06005025559345598,0.046456524621943114,-0.0039412365121941455,0.04278914926152305,0.008086898945243564,-0.1045720062935398,-0.0035609874131212675,-0.07499491159531217,0.16209461895513308,-0.11463547367171643,0.06517264762119389,0.059407872474397376,0.1282047036863979,-0.03972765617866794,2.621096602407517e-18,-3.2259838251682856e-17,1.4718498633134458e-17,1.4811349656292636e-17,-8.357523741927789e-17,6.892402437864712e-17,2.3570751950496208e-17,5.433552671444978e-18,5.2451754375605394e-17,-7.253820599693012e-18,-1.424366494253692e-17,3.374140887899674e-17,-5.73962471696017e-17,-4.464959193451264e-17,4.541159235020451e-17,3.025998229167339e-17,8.598308162218231e-17,-1.4901622253504377e-17,-3.920626946086283e-17,-6.441743107684164e-17,7.512753196967015e-17,7.237701728383445e-17,2.8530240561085076e-17,7.043550262371442e-18,9.507799197024396e-17,-1.5762699130923442e-16,-5.167167232018207e-17,-2.0101802653517183e-16,1.5643676308007417e-17,-3.0301110525220565e-16,-4.362000756693864e-18,5.598124875669563e-17,1.7811765919802996e-17,6.528634964554127e-17,-1.0462029550081712e-17,3.7840590496742446e-17,-4.254944076967441e-17,1.2461607644675414e-16,6.65428226774406e-17,-7.978537518697011e-19,-7.007714594307473e-17,1.349873473287444e-16,-7.913609217471055e-17,1.732347147681531e-16,3.726779502712817e-17,2.1465000805552482e-17,1.5662249736594964e-16,-2.4263982576785405e-16,3.1237803409929316e-17,8.161305824644898e-18,1.3476984020156648e-16,-1.905747819896286e-16,7.981064838272254e-17,1.853526779768893e-16,1.9300331566667296e-17,4.2887226449634076e-17,4.3771637005007236e-16,1.0,3.6505384404904606e-16,-1.526747829806169e-16,-2.4803381363653485e-16,-2.975807939954588e-17,7.102587516516722e-17,-9.513087635340079e-17,1.677974910968949e-17,6.68024112101389e-17,7.111852936552755e-17,-1.5115695914705665e-16,-9.958282512661116e-18,2.9357601082124216e-17,-3.793976671222584e-17,5.880962779701554e-17,-2.2261491207687356e-17,4.925500812866484e-18,1.153831631749151e-16,0.0763134999656313
SAED PC 59,0.009525514463666769,0.0034446077485516106,0.026741534966868565,0.0237049062984918,-0.030349715067614157,-0.008263107597873702,-0.007295610138914675,-0.0164936145713013,0.042864366858699356,-0.08097815375343288,0.004373974935146122,-0.030582765321900712,-0.011962137562546663,0.07338018039999267,0.022953328090078436,-0.09603625721911783,0.06445857935902136,-0.02990698466746738,-5.671583300324194e-17,6.942582213538062e-18,-5.1736516419530814e-17,-1.210196659298668e-16,-5.4112841163216415e-19,4.827235997466351e-17,-9.684091693954695e-17,-5.011772380724077e-17,1.7060345944538478e-17,2.0033882905063943e-17,1.1427731522334343e-16,1.2873610778769627e-17,1.2961223988536507e-17,-6.717444165791877e-17,4.004086987494474e-17,1.6110565100343574e-17,9.620053836779155e-17,5.907542290463895e-17,-3.194200697432708e-17,2.1704044624344793e-17,-1.6860548899111512e-18,8.711942579094641e-17,2.34734711466815e-17,-2.4913295686744723e-16,-9.044395966590085e-17,7.411995186080109e-17,-2.0966150795325603e-17,-2.535838308561954e-16,4.4038471887093565e-17,-1.567177183037545e-16,-1.0757246675303422e-16,-9.444351355394129e-17,-4.260928373582119e-17,9.103782372146508e-17,-1.343174962758255e-16,5.1996277633236967e-17,1.5998674638534268e-16,-9.168841921188593e-17,8.480130999100717e-17,1.1344909902338117e-16,1.5334463949089034e-16,3.817340618901505e-17,-2.0214144622874585e-17,-1.0250442939505443e-17,-1.488749866751533e-16,-2.8833032836121906e-16,-1.8882760800922321e-16,-7.863574328521835e-17,7.4225948446544305e-16,-9.557634828750767e-17,-4.635224553038274e-16,-2.1107135006239002e-16,1.3757816210329802e-16,4.1148294764883132e-16,3.516273457914334e-16,1.0813948224846223e-16,3.8326535186855313e-17,3.6505384404904606e-16,1.0,2.5735098404051287e-16,-6.656756423777093e-17,-7.096396707356228e-16,1.114556904195792e-16,1.223812007313409e-16,4.965664529449747e-16,-3.810451222463801e-16,6.536342496171093e-17,1.079154669548883e-16,-1.5668472974506732e-16,1.4227737277376707e-17,-3.749965485217034e-17,2.8926957855514775e-17,3.737865611949181e-17,9.928743838802589e-17,-2.5948563921469676e-17,-0.03462135702032195
SAED PC 60,0.030046498585227368,0.023906550205707856,0.036867840276458466,-0.011013708138533971,-0.030577622691701632,-0.004294217013549194,-0.00795747068559827,0.0018320690370622855,-0.003452524411939887,-0.03724131117564849,-0.0009436910724658158,-0.09091325059112539,0.06501890050721264,-0.02852116976891798,-0.053795503873320674,-0.030527982147405205,0.03885541696807274,0.007796115127124241,-1.3971252465518956e-17,1.6597245701922888e-17,6.807248657669286e-17,6.994575332307874e-17,-5.277468992908078e-17,-2.514648158062073e-17,-7.310911626744389e-17,1.3096205677690222e-16,-7.953683085893703e-17,1.2298112404396652e-16,1.1617546792066096e-16,4.247014723221829e-17,9.51028575391306e-17,7.108218571355388e-18,7.166270718262819e-17,-7.592438348640031e-17,-1.524948422903676e-17,-1.7006864454654933e-16,-6.470925981413856e-17,-1.430559165635615e-16,1.5719955344401905e-16,1.0243437498490299e-16,1.0937699946562726e-16,-1.6098936222362955e-16,-2.0261133737047425e-16,5.261719601883052e-17,5.3168737836592954e-17,1.1398329894958889e-16,-1.4664366710234442e-16,-5.991119435401395e-17,-1.8887940858771256e-16,-1.0747628244190078e-16,2.6759331825693343e-17,2.538434977285932e-17,-1.7057476254694248e-16,-8.912881873536823e-18,-1.1540368844453467e-17,8.986975014493162e-17,1.991284513650765e-16,-9.409945019981126e-18,3.9235803846277023e-17,6.0401544564833e-17,2.208341561876694e-16,1.1126669340311001e-16,-2.6709730733285583e-17,-7.02375620275375e-17,6.606799840726198e-17,-1.1017735032177987e-16,-1.2880112293439384e-16,-1.0195175929120992e-16,-5.142307475835626e-17,-5.0654712005719e-16,1.4601073538777552e-16,4.442644015326205e-16,1.6828324518935191e-16,1.131719408606295e-16,-9.915886899571593e-18,-1.526747829806169e-16,2.5735098404051287e-16,1.0,2.0423885204865274e-17,-3.777798077737162e-16,8.510402596699695e-17,1.2350898089697298e-16,1.8806086774044516e-16,1.639124444868643e-18,2.4503724010101944e-16,-1.5579738440799358e-16,-8.020068798537437e-17,-1.5529291140792076e-17,2.4426868288373476e-17,-3.26985221760164e-16,1.8214658912913258e-16,1.6502788913119216e-16,-4.257834795827156e-17,0.223826811967844
SAED PC 61,-0.0068309947887141235,0.0070602995686105275,0.02189213102550186,-0.012001914450357004,-0.003785935084225391,-0.025382539556314324,-0.012782731436226128,-0.026633343675096614,0.05984923359008256,-0.010862360574405613,0.007375342508209523,-0.05641016550734006,-0.017070659382912585,0.03667271201898018,0.03562697569387026,-0.009510571927046118,-0.008461852356850083,0.026244211037046123,2.4139805131801358e-18,4.085221568570489e-17,4.025971476500696e-17,-6.087771627507115e-17,4.7550126978516305e-17,-7.665054723990663e-17,7.59787622594038e-17,-3.4766017470239105e-17,1.2318304396439707e-16,-8.022325472671964e-17,-1.8758949705873372e-16,1.2064489764586228e-17,-2.7525181866401344e-18,4.380889532066698e-17,-3.586258758416276e-17,5.42534017836452e-17,6.418460287416268e-17,-7.945539056531366e-18,4.539320894476622e-17,4.378732959537289e-17,-2.2110209224990484e-17,-3.4505248920045073e-17,-1.6008033898874702e-16,6.187967795589943e-17,-1.655102522247556e-16,-3.784528301138372e-17,-1.7760758498332134e-17,-8.457737140190318e-17,7.587966167697299e-17,5.035539935322531e-17,1.1489536315535904e-16,-1.0745704642797756e-16,6.065034368608168e-17,-8.750863283108085e-17,1.9698378342849528e-16,-1.49951851483767e-16,-3.700803966263619e-16,1.0123622334697555e-16,8.970515112710547e-17,-1.3148168966202298e-16,-1.3161140146642572e-16,3.289777379842395e-17,-7.51604366586475e-17,6.259890227466116e-17,-2.625960746201608e-16,-2.826947082596658e-16,4.211993850824205e-17,-1.6038886635444128e-16,1.2365526158596744e-16,2.1910331268104266e-16,3.151206282225938e-16,-1.28711570712898e-16,-1.0016305134806338e-16,-2.95597264617192e-16,1.2220478320686868e-17,-6.030171526891078e-17,-2.2109961829155452e-16,-2.4803381363653485e-16,-6.656756423777093e-17,2.0423885204865274e-17,1.0,-3.808079062976103e-18,3.347184964086336e-16,-2.520579964771077e-16,4.9690014664350147e-17,-1.0907027783688548e-16,2.3928102348406313e-16,2.1571916887157686e-16,-5.111521522016671e-17,-7.054978566755014e-17,4.800150809749835e-17,1.6863243054289614e-16,8.457245506379054e-18,-1.5254906356482228e-16,1.5776873189620986e-17,0.012733880691276457
SAED PC 62,-0.005308304467201691,0.0006671155324508095,0.020179908497732952,0.019444145441363345,0.00806020261126825,-0.00015712535429891061,0.011308000984621912,0.0008890813489018559,-0.03552145234996854,0.2148203052446186,-0.008436742418079346,0.029472006125631927,-0.0357774547557423,0.10100439379821553,-0.08145157519753349,-0.10032265975831,-0.24707821426620538,0.028877839468909382,5.5467922541154026e-17,9.175198483998371e-17,-5.56009160727596e-17,-9.678127064046648e-17,-2.15155065467863e-17,-3.915321391868333e-17,-1.2688943307884684e-16,4.905194958323174e-17,1.9473500948415804e-17,1.2343328042617589e-18,-5.155970003626843e-17,7.227590283231602e-17,1.9417867380636704e-16,-1.2993886075903756e-16,8.907781325019244e-17,7.279127733104738e-18,1.170492010924754e-16,-1.9618362031425276e-17,-1.6338272949647022e-17,-1.1541368785364042e-16,-1.1141307221169446e-17,1.7039409421603363e-16,1.4340317481345952e-17,-2.0427829954295122e-16,-9.935131098280264e-17,1.4698001284205009e-16,-1.8841314425560667e-17,1.3047430999512794e-16,-2.5167781564937666e-17,3.201030691009598e-16,-6.630781797402797e-17,6.818570732730987e-17,3.3339963874116765e-17,9.434384420780663e-17,4.6894434366103337e-17,-2.793769332490174e-16,5.5097266682702924e-17,1.608813930203579e-17,-2.279062841653893e-16,2.2319813712507e-16,-3.874560295923753e-16,-1.045955597690932e-16,-2.0423501573910782e-16,3.6049725515767634e-17,9.200059183126525e-17,4.4984057566539354e-17,1.407192551952189e-16,2.494870617333441e-16,8.268590313943943e-17,-2.559273991805789e-16,1.1461454204794207e-16,6.788833116864907e-17,2.4323873889409627e-17,2.8447217877419236e-16,-5.468200981444988e-16,1.8075750635998443e-16,1.0890818905707824e-16,-2.975807939954588e-17,-7.096396707356228e-16,-3.777798077737162e-16,-3.808079062976103e-18,1.0,-3.6711179733630375e-16,-5.80160924981075e-16,-1.0806191863308105e-16,4.714673457444196e-16,-1.1231313525323917e-15,-6.80385385664465e-16,3.253502406388123e-17,1.5614095767161793e-16,4.8551076369882506e-17,7.830218742235233e-16,2.429109494142957e-16,2.8592500555833796e-16,5.7817796264106355e-18,-0.17427408598475294
SAED PC 63,-0.007605577021695598,0.011799670787812595,0.03598668552567315,-0.02387031948480403,-0.057547128589549176,0.0020084288059012954,-0.00666838340801005,-0.017860005812678468,0.006081686880843171,0.059408429893290704,0.0015639513636877338,-0.05290849590743488,-0.007975644949886165,0.06600305821782827,-0.06792548036172517,-0.028447500528798613,-0.07957981677369788,-0.06325851577465329,4.235676493448502e-17,1.524116333761497e-16,1.6732475222120743e-17,-5.248217557716074e-17,6.434718218566e-17,1.4996192660253654e-16,-1.373018646938586e-16,1.9151785977213883e-16,7.884811402089407e-17,2.936212044995493e-17,-3.211768979419194e-17,1.8050987147682053e-16,1.8672927816888215e-16,-7.230541832697379e-17,1.4966561218409158e-16,-9.821184560202748e-17,-7.483131573657948e-17,1.4508983061364135e-16,1.074995846539073e-16,2.7660597950166346e-16,-1.2492304807112596e-16,1.760012470491966e-16,4.808414916280713e-17,1.1533300098752102e-16,1.7530245075998364e-17,2.2599546180297435e-17,-3.6236987033357e-17,-1.985907173001249e-16,3.3314844270852145e-17,2.9636337477783495e-18,3.205731869041858e-17,8.52611146112867e-17,8.48821868383795e-17,6.228224719245443e-18,1.313304468484243e-16,-1.9420813772503516e-17,4.933689626696965e-17,5.591252050646142e-17,-2.301498930241081e-17,1.220362912058866e-16,-1.5264676677730075e-16,1.6429148185869815e-16,-8.178592954804639e-17,2.7368469292758496e-17,-3.6791107644073445e-17,6.538367522909817e-17,-6.356955916804568e-17,9.485182563483958e-18,1.2554806277379022e-16,2.1206952986918315e-16,-1.6556797611722255e-16,2.4297387428584385e-16,2.4621812828396957e-18,-1.8785153509997683e-16,-1.2466621695513052e-16,-2.571066081544877e-16,-7.34947911294825e-17,7.102587516516722e-17,1.114556904195792e-16,8.510402596699695e-17,3.347184964086336e-16,-3.6711179733630375e-16,1.0,-6.642104012547436e-16,2.8146769688875915e-16,3.793807916996484e-16,-3.2097204980425397e-16,-4.53712523080356e-16,-1.0291731239419437e-16,4.515814324309435e-17,-6.440402368059327e-17,3.127800077580248e-17,2.2000355284444985e-16,-1.7889222088237854e-16,2.341039859419807e-16,0.22292123332238065
SAED PC 64,-0.0194330791463224,-0.006998389558187544,0.00991484977553361,-0.0011774533066641996,-0.05423025155659732,0.03082228591041741,-0.003806022589835374,0.04207391217658288,-0.028955071979170723,0.15178259579645315,0.004665495698944333,0.010321160964555797,0.126635158402563,-0.012962326001329722,0.013345975168219152,-0.015248934551239499,-0.1659493476653002,-0.06917356948919583,-1.1860890788120872e-17,1.4337423960589316e-17,-2.7473990537243266e-17,-1.4043077607125527e-17,1.1920079633865711e-17,1.3112772911293482e-16,-1.51103802163468e-16,3.0842483925712026e-17,-5.686576701501981e-17,1.32894544434382e-16,1.5039479774176458e-16,8.027210018116769e-17,4.226333516597827e-17,-9.515683921918497e-17,-3.5597538637840546e-17,-3.6052200819665936e-17,-5.318666935244931e-17,8.173945510689107e-17,-4.6465776035040336e-17,1.1550272346650763e-16,-2.6114581398483993e-17,2.2605152876368187e-16,-5.462092496490107e-17,-1.5453114971691513e-16,7.77670109202921e-17,1.1196661807842074e-16,1.0334131255162238e-16,1.5235405440587933e-16,-1.287988246646807e-16,-2.03207097066736e-16,1.4575617150264503e-16,-1.099960802239127e-16,-2.4884673345317446e-16,1.0415850968105136e-17,-3.25478963608682e-17,-1.841939614067591e-17,1.5066895038131178e-17,-2.5791319585276746e-16,2.188397917686567e-16,-9.046104658413705e-17,7.714323860034006e-17,-2.099409641313001e-17,5.755979116437792e-17,-1.6019502920982373e-17,3.7839767757198816e-16,1.8627739669045557e-16,2.4274427717430713e-16,-1.5228159281726772e-16,1.1217964504449313e-16,-2.0553995683839358e-17,2.4313746462663574e-16,-8.865609918318845e-17,6.176490361515858e-18,-1.984142578696346e-17,3.45254697875987e-16,-2.9787015234445765e-16,-7.756041697798982e-17,-9.513087635340079e-17,1.223812007313409e-16,1.2350898089697298e-16,-2.520579964771077e-16,-5.80160924981075e-16,-6.642104012547436e-16,1.0,-2.9514568063735234e-16,-9.147018332409768e-17,6.251928003334562e-16,5.07059557909244e-16,-1.9827657070339428e-16,4.53124777495247e-17,-6.551427335945e-17,-6.626493211800863e-16,-1.0244207013291192e-16,-2.4517566380805835e-16,1.3360168997150943e-16,0.055359388897275326
SAED PC 65,0.009025042488403127,0.00741149841324916,0.01313342568594127,-0.03515855940181491,0.01609097860213951,0.030234693809894034,-0.0053392437276815075,-0.026990102514186144,0.009093567010249127,-0.09453062335563966,0.0018524337507245644,-0.0367074982050065,-0.046479923820869885,0.03146044020975095,-0.05527205380642193,0.03703641456156674,0.10112281563268427,0.03956033441723027,-1.0024618897048026e-17,4.120032185681092e-17,-4.3345007328896424e-17,9.613861890391686e-17,-3.828364826967743e-17,5.886542438942074e-17,2.253711339783718e-17,4.9929349273541664e-17,8.525773534480647e-17,1.6021517287183136e-16,1.252951985877036e-16,9.602618174251184e-17,-8.57285684710559e-18,-3.697696912513694e-19,-1.147044816153076e-16,-3.492833058218968e-17,-1.7769438743983228e-16,-3.6295281006741556e-17,8.920369481230358e-17,6.119518844367958e-17,-5.650327205449929e-17,-6.985442079390609e-17,3.3238553138906355e-17,4.468034174726161e-17,4.9764976150529013e-17,2.2040927015588192e-17,3.881879224969025e-18,1.0448522345404543e-16,-8.575725389998911e-17,-8.344396134269217e-17,4.485836463421493e-17,-6.507674363402344e-17,-2.154380239245951e-16,-6.338373363555485e-18,-1.5029261817889113e-16,5.712688754363904e-17,8.73207634837937e-17,7.347456620961681e-17,-2.068944975450721e-16,-1.3818042475940455e-16,9.071321803125912e-18,-7.902561063952972e-17,1.179124907496384e-16,3.644034319574282e-16,-9.594454354945321e-17,9.26807305362208e-17,-4.07331410388186e-17,1.447939771418476e-17,-3.7478739601657443e-16,-4.1692512420417336e-17,2.2445649952440995e-16,-1.5235887705311415e-16,6.264314858121688e-17,-5.1566607557781725e-17,-6.343549442282807e-17,1.2199801680958548e-17,9.026931573543542e-18,1.677974910968949e-17,4.965664529449747e-16,1.8806086774044516e-16,4.9690014664350147e-17,-1.0806191863308105e-16,2.8146769688875915e-16,-2.9514568063735234e-16,1.0,-1.1869206877556997e-16,2.580249199201848e-16,3.234921163054068e-16,1.3266743186850527e-16,-1.0914735977068796e-16,-8.739071278561168e-17,-2.0473226402670005e-16,-2.6340518075019612e-17,7.548663469898092e-17,3.2758578673166555e-17,-0.3190636523113784
SAED PC 66,0.019874076988757896,0.008928141767709327,-0.009494071655924259,-0.007272902641537345,0.01836068738282467,-0.00681704277197741,-0.004470629792288866,0.02258342162848922,0.02815639532925367,-0.00560673656947126,0.000703656156556104,-0.037625314255365076,0.08804010510227275,-0.12798978838461042,0.10461783874511257,0.06903396056917639,0.01761458504275951,0.05660913863972672,-1.7126143998304615e-17,-4.383964121693835e-17,6.845048420843464e-17,-1.807042186779818e-16,-2.9360977994084835e-17,-7.668445905722023e-17,-2.7178302911689807e-17,2.1763218036814556e-17,-1.0079933467712616e-16,7.794813548861499e-17,1.916096757227941e-17,1.398567296005251e-18,9.046022624290738e-17,1.560714264797843e-17,3.4014638159083666e-17,4.663781453622277e-17,1.0204188219069533e-16,1.9895347409906097e-17,-6.089088316329749e-17,2.2842066059903747e-17,2.8391373381365327e-17,3.779996367235871e-17,-2.0412917937922576e-16,9.026797534040957e-17,6.416521327494928e-17,-9.341498609271553e-17,-6.436781429061667e-17,8.577630209807462e-17,-8.016876626392252e-18,-3.4350932942294666e-17,4.508024166738553e-17,-1.9100550553545696e-16,8.994836249658928e-17,-1.7835227274645907e-16,-8.468803770022363e-17,1.1862805112327866e-16,1.3162900004922097e-17,-9.27138593573402e-17,-3.474637633842632e-17,-1.517945339147003e-16,1.7320761170809527e-16,-4.423196612356748e-17,9.177608586871153e-17,-2.6124237750938226e-16,-4.468202261623769e-17,-2.0060738934377848e-16,3.7081944465815317e-16,6.232684868005442e-16,3.58298244132342e-16,-1.6759492245950706e-16,-1.9157719658699276e-16,7.279117413957604e-17,-1.2590598430747354e-17,-7.078081030999743e-17,9.179893018288054e-17,6.839869786296996e-17,4.924572162183505e-17,6.68024112101389e-17,-3.810451222463801e-16,1.639124444868643e-18,-1.0907027783688548e-16,4.714673457444196e-16,3.793807916996484e-16,-9.147018332409768e-17,-1.1869206877556997e-16,1.0,1.9309660454065777e-16,1.1669975076419268e-16,1.1507934150212703e-16,-8.370866866619636e-17,1.8871049682154985e-17,3.8531731196971987e-16,-1.205892123801323e-16,4.402855152622956e-16,1.4365356272873781e-16,0.12265089821274956
SAED PC 67,0.006874935456271084,-0.0005738435117322657,-0.020410125348534317,0.01961171846560531,0.06412511037850757,0.020020017210493776,0.01147093137192772,0.017550824574451323,0.016137864669782565,0.03269411845317186,-0.008229464936286856,0.03393612442031396,0.0032442878601034756,-0.053216617554507524,0.0970995908687102,0.015382235830109444,-0.028278229266323816,0.1052368761529302,1.0134726325251459e-17,-3.9202686043164286e-17,-7.199180053757514e-17,-2.3398694429199243e-17,-1.0796419244037775e-16,9.698249354976418e-17,4.5569308677758825e-17,2.3110299014995767e-17,-3.0421475617560415e-17,0.0,1.43193760739056e-16,-1.969757487114128e-17,-1.5022832159139137e-16,-1.046727167939014e-17,9.125064509701193e-18,6.696928019115166e-17,1.0265493123797517e-16,-2.3350687540108224e-17,-7.146615525192817e-17,-1.4494633513409434e-16,-1.14247774331293e-16,-7.243249327821727e-18,-2.800302958893038e-17,-1.7319488089033536e-17,-1.196086614741323e-16,-4.6503689724925354e-17,-1.177354989055755e-16,-1.3886009506065085e-17,-1.1291056785906066e-16,-2.2360610471560513e-17,1.566673519021105e-16,2.1721647076695375e-16,-2.9251016435521114e-16,1.2815984337482323e-16,3.690053697239135e-17,-1.60398343247799e-16,-1.6773175060985453e-16,8.768578546522178e-17,-2.5032380727039513e-16,1.1537823525237165e-16,-1.6736999262468052e-16,1.0084219869418436e-16,-2.1971598047630232e-16,-2.3465345905673067e-17,1.2065650882461654e-16,-3.267442127783045e-16,2.277041719072748e-16,-1.122280024800333e-16,2.2881861864050876e-16,-1.4876629609067172e-17,-2.859837175800202e-17,4.545216636776647e-16,-7.853069081159436e-17,7.120604852978201e-17,-1.5391740239941363e-17,-4.29735581204024e-16,-1.0429806515816806e-17,7.111852936552755e-17,6.536342496171093e-17,2.4503724010101944e-16,2.3928102348406313e-16,-1.1231313525323917e-15,-3.2097204980425397e-16,6.251928003334562e-16,2.580249199201848e-16,1.9309660454065777e-16,1.0,6.596810319419865e-16,-3.275464194826715e-16,1.510000657054036e-16,-1.1208111573663716e-16,-4.388289376043416e-16,1.4202578389450064e-16,-3.9803904845922403e-16,-4.215067709287522e-17,-0.020201314544966837
